Residual 	 Iterations
6.097449582825028e-07 	 415
1.237882653582973e-07 	 499
1.238199554925291e-07 	 499
5.855861170366166e-08 	 453
2.436967418375071e-07 	 500
6.160898091935529e-08 	 479
1.0348165694912633e-07 	 490
1.4663119387643627e-06 	 500
6.749699365021628e-08 	 476
1.209445784253082e-07 	 478
8.540974676455234e-06 	 299
4.074924894423856e-07 	 434
2.8689506604390778e-05 	 205
8.07751352486805e-08 	 489
2.7712041417571503e-07 	 488
5.9297918744576364e-08 	 472
1.139937764808449e-07 	 469
7.913797599485438e-07 	 499
6.13205732441583e-08 	 482
1.6516785929398796e-07 	 472
1.0609227589247584e-07 	 491
6.342715959506206e-07 	 498
7.691123478312445e-08 	 485
1.0345050344094898e-07 	 491
7.336207743776428e-07 	 478
9.884661776119933e-07 	 339
3.234996021138128e-07 	 488
9.889648355364325e-08 	 477
1.2376271616106291e-07 	 488
7.909024755162982e-08 	 478
7.095651689583136e-08 	 495
5.6549934307684836e-08 	 495
1.1890705170724484e-07 	 497
8.822951238801995e-08 	 492
9.637461504977324e-08 	 490
2.388017907837055e-07 	 495
2.3080882260895954e-07 	 500
3.96905114416527e-06 	 442
9.665973271614954e-08 	 492
7.141710779952437e-08 	 455
6.330383212814806e-08 	 493
6.417101077011425e-08 	 486
6.538812042395546e-07 	 466
1.0738022679102572e-07 	 482
9.254252327225951e-08 	 485
1.0622397284154751e-07 	 486
1.9683009474710023e-07 	 484
8.423232952399671e-08 	 476
2.155025364058147e-07 	 488
6.450027690120012e-08 	 453
7.877844017083486e-08 	 496
6.875561828704822e-08 	 497
8.622441079986942e-08 	 461
1.2991821710625832e-05 	 486
7.132973078874155e-08 	 493
1.379493078104914e-07 	 498
6.639431284296852e-08 	 489
6.30218991243073e-08 	 496
5.435813491802498e-08 	 472
5.411572973235087e-08 	 497
0.0 	 341
1.3926289655549817e-07 	 470
7.310770753436146e-08 	 475
7.714314172785267e-08 	 489
0.0 	 383
1.8804622468436013e-06 	 499
1.1527131728361364e-07 	 498
1.9733010803185543e-07 	 392
0.0010119021279765166 	 35
1.0407465857911799e-07 	 470
3.754893202902865e-07 	 470
9.11958455980105e-08 	 484
8.341422538019543e-08 	 496
1.3807763073192557e-07 	 494
2.2087449621087497e-06 	 458
1.1564807893146974e-07 	 490
5.597665436593526e-07 	 500
1.330532099075711e-07 	 487
0.0003742143600965644 	 62
2.1482075366195793e-07 	 438
5.8744180539049e-08 	 497
6.425070800891048e-08 	 470
2.3190006293718046e-07 	 486
7.533090147710127e-08 	 498
8.092103041136691e-07 	 487
1.0697668090983354e-07 	 490
1.1730770524765787e-06 	 427
5.887108363328786e-08 	 493
9.272131634703246e-08 	 489
4.9954250676066076e-08 	 496
5.201053331866363e-07 	 427
1.286267242887039e-07 	 498
1.2380114125639112e-07 	 498
4.0811199680145546e-05 	 184
1.7452365702701565e-07 	 485
1.7461754008891933e-07 	 472
3.613121051287225e-07 	 495
1.4227867064846698e-07 	 483
8.592475667169306e-08 	 473
6.801634510438381e-07 	 467
3.4458880132324835e-07 	 494
3.1349715202299317e-07 	 495
1.0333203753575333e-07 	 499
2.1569004338466222e-07 	 498
1.5752864857765106e-07 	 477
1.1310424277403088e-07 	 498
1.4812022375033407e-07 	 495
2.0906250007728727e-07 	 500
7.183901954973458e-08 	 500
8.722536036969628e-08 	 451
1.1296946524696363e-07 	 478
7.088669361683074e-08 	 435
7.079760968725207e-08 	 490
8.045703394979983e-08 	 492
1.6493223031464457e-07 	 498
2.8097782562781306e-07 	 497
6.75017684483065e-08 	 499
1.3354065255470202e-07 	 478
3.177794074086816e-06 	 388
1.1902814003590641e-05 	 430
0.0 	 288
8.156324706040782e-08 	 461
8.614760637854289e-08 	 462
8.025337590113868e-08 	 497
6.272203431546963e-08 	 474
3.022965137033667e-07 	 478
2.345842398229885e-06 	 500
1.357321660081589e-07 	 499
0.0001031481221474473 	 156
1.6065607342092972e-07 	 483
9.481820339017487e-08 	 486
7.768583103787087e-06 	 483
1.8092654857819445e-07 	 490
9.11794037239322e-08 	 492
5.5551971071001684e-08 	 493
7.82957814290941e-08 	 498
1.4276170950747197e-07 	 499
6.579169295567856e-08 	 496
6.679336935058865e-08 	 493
9.390541092481028e-08 	 500
1.0136987177894879e-07 	 500
7.857182922713525e-08 	 490
7.64826679607502e-08 	 490
5.754929548378194e-08 	 486
7.067088197815631e-08 	 475
6.530397555348006e-08 	 448
1.371433560850645e-07 	 496
1.3469956985036426e-07 	 500
1.3117347694236342e-07 	 480
1.0221881859442485e-07 	 498
1.252209191762344e-07 	 483
8.307930987797793e-08 	 492
9.088330470084271e-08 	 487
1.0258949888976337e-06 	 465
1.1265453603987888e-07 	 483
1.4507363753488444e-05 	 497
3.4380109683886316e-07 	 493
5.948926442944516e-07 	 499
1.1974254513122956e-06 	 490
5.159786615286889e-07 	 500
1.220300087487017e-07 	 472
7.942648050291186e-08 	 494
8.075941168520661e-08 	 499
1.2292069948315744e-05 	 500
1.4137525403785007e-05 	 322
7.421833053171726e-05 	 284
7.18118416534515e-08 	 499
7.524080590995609e-08 	 484
1.3235521871342297e-07 	 497
8.495838638627884e-08 	 474
0.00025054172398718597 	 187
1.0000781760550874e-07 	 446
1.6593144719733566e-07 	 474
1.2237690457263753e-07 	 489
7.665657283680381e-08 	 494
2.668346699969632e-07 	 498
7.749528510339572e-08 	 488
8.497854332817288e-08 	 491
1.0784828322819998e-07 	 500
1.371582269903073e-07 	 476
1.7835064610290343e-07 	 500
6.303480288215595e-08 	 443
2.3602108056553083e-07 	 494
7.150072488225643e-08 	 483
1.1602659493353915e-07 	 490
9.019149432514024e-08 	 479
2.615198948531487e-07 	 490
8.379376855340059e-08 	 481
1.3805483874362423e-05 	 218
6.888669639975823e-08 	 471
2.8554432536253383e-07 	 496
1.7439521451629965e-07 	 497
1.4795931037952928e-07 	 493
2.433744686376712e-07 	 499
6.423446597959373e-07 	 498
9.97071317861901e-08 	 495
1.648057268593106e-07 	 495
1.0637469928722414e-07 	 491
1.3473140044555284e-07 	 470
3.708351251648463e-07 	 494
9.810364561132202e-08 	 487
8.164473020501972e-08 	 498
1.5628530591579405e-06 	 393
2.2028238981459648e-07 	 491
5.3687715312107515e-06 	 497
6.06012262318258e-07 	 432
1.616117329186744e-07 	 498
2.3997099040135496e-07 	 482
7.32981051420976e-08 	 495
1.0710869995648516e-07 	 483
1.1641926887230555e-07 	 495
2.5175130885045654e-07 	 490
7.034700810771247e-08 	 497
7.642006324688535e-08 	 461
7.541338905672624e-08 	 475
2.5057926039123917e-05 	 495
6.332595221245199e-08 	 478
1.3685369870012208e-07 	 493
8.36126349467347e-08 	 496
1.0552774627525598e-07 	 494
5.840207934667735e-08 	 500
9.440213377265287e-08 	 421
7.202757619653135e-08 	 497
1.308983749546184e-07 	 498
8.528290834772073e-07 	 500
2.841079014305068e-07 	 496
7.302694178699705e-06 	 469
6.667378570962211e-08 	 498
1.0719861737695259e-07 	 496
8.844718820951594e-06 	 498
1.36323296472316e-07 	 494
1.1964978399581248e-07 	 490
8.946040051762474e-08 	 498
1.6316484271940597e-07 	 499
1.300381585673693e-07 	 483
2.3121966087190513e-07 	 484
1.0592037990244253e-07 	 498
8.686960489584338e-08 	 475
1.9791952245412687e-07 	 499
5.946541095041578e-07 	 462
2.757716233019461e-07 	 472
8.408810280028961e-08 	 467
6.49343819627311e-08 	 500
1.7672582772902598e-07 	 497
3.2784818881164556e-07 	 500
8.590601536579143e-08 	 470
1.7470338251805764e-07 	 500
6.81818939613814e-08 	 475
4.850816684589884e-05 	 420
6.60281492307486e-08 	 490
7.43706221085054e-08 	 482
1.5886101561166662e-07 	 499
5.93941245539863e-05 	 161
5.627812989164681e-08 	 499
8.35650180611194e-08 	 457
6.962574398252915e-08 	 441
9.78459569347373e-08 	 488
7.578455844077907e-08 	 492
2.0953448714040743e-07 	 499
2.0140909781840514e-06 	 500
2.0021326316771268e-07 	 488
9.757429098642592e-08 	 455
3.823146475060424e-07 	 492
1.549689062304176e-07 	 491
1.0887735816207683e-07 	 429
8.814427062165941e-08 	 491
3.304356531691884e-07 	 498
7.219994079826665e-08 	 475
7.634730492057362e-08 	 472
1.35387882795117e-07 	 497
0.0 	 296
1.3819194580502444e-07 	 483
7.431040053052248e-08 	 482
8.728610421512415e-08 	 469
9.795519632137648e-08 	 469
4.634966226867919e-07 	 499
8.39677775989023e-08 	 469
6.094910180218543e-08 	 491
1.5989512736245125e-07 	 497
6.587143404890703e-08 	 499
1.233809313078069e-07 	 465
2.3072849943540562e-07 	 499
1.3123451278118903e-07 	 497
1.9027817421939744e-06 	 475
8.286136892155924e-08 	 485
3.080325219219675e-07 	 492
9.044694877217123e-08 	 494
4.695262760184297e-07 	 479
2.1818288721446472e-07 	 496
8.048328102592214e-08 	 463
7.376351349178858e-08 	 409
7.693452108069416e-07 	 442
7.520174066040739e-08 	 491
1.5714977713291883e-07 	 499
9.434152078501088e-08 	 498
1.0263388302195336e-07 	 483
1.2969359536459113e-07 	 496
6.025912718702089e-08 	 468
2.494541325307993e-05 	 246
2.756269788217658e-07 	 498
2.2330707731543689e-07 	 498
8.336116382879763e-08 	 491
1.5192438747700568e-07 	 497
2.3840321331957883e-07 	 464
8.414753206698886e-08 	 474
5.307176027332657e-07 	 500
0.00025612676798373246 	 128
7.284948169963792e-08 	 488
6.922984572891182e-08 	 485
8.242621736788276e-08 	 451
9.117501953135643e-08 	 492
6.775899905180049e-08 	 464
1.1218663896708904e-07 	 484
0.0007307799808726061 	 194
1.782151485978656e-07 	 499
9.081253945803258e-08 	 426
1.0907200353530289e-07 	 468
6.171535550797565e-08 	 479
2.539364764718394e-07 	 497
1.2290314531313894e-07 	 470
1.1346627166038648e-07 	 498
6.751468384746828e-08 	 475
8.27790070415418e-08 	 496
9.806833384958942e-08 	 492
1.7331884314518278e-07 	 490
2.85638079218087e-07 	 500
1.5812086459116272e-07 	 493
8.70882091953031e-08 	 493
1.353596064661928e-06 	 499
8.225687037396511e-08 	 498
4.9654475473721954e-08 	 476
6.147545884334857e-08 	 478
7.603067668059615e-08 	 442
6.38498201593486e-08 	 469
1.2067359531020774e-07 	 492
1.4118600550407745e-06 	 491
1.547583995632138e-07 	 491
1.1498153788902809e-07 	 484
9.906109215361228e-08 	 497
7.61269858728715e-08 	 492
1.8700811821219367e-07 	 469
8.598654188018143e-08 	 500
6.678799333034332e-08 	 491
8.94859992875676e-08 	 476
1.036680173500488e-06 	 500
4.287041502824196e-07 	 489
0.0 	 449
1.1414620527718947e-07 	 492
2.8602615431619166e-06 	 314
3.4124488214488835e-07 	 354
1.7807889095782196e-07 	 495
9.887682304536333e-07 	 499
2.661360861460105e-06 	 499
8.33312629626288e-08 	 487
9.211724725362486e-08 	 498
9.13204211835232e-08 	 500
9.213188472154301e-08 	 489
9.620813379746297e-05 	 192
1.911194944166776e-07 	 495
2.68563600481095e-06 	 499
1.0894459126344306e-07 	 491
9.992857217874154e-08 	 496
8.39153324094517e-08 	 496
7.759541320480548e-08 	 499
1.1173890785711417e-07 	 485
1.2613608917910296e-07 	 462
8.968090967127261e-08 	 500
1.1890755699323444e-06 	 500
7.021066143323261e-08 	 474
1.0054411773859444e-07 	 500
6.235455679505755e-08 	 489
1.0388537453096571e-07 	 480
7.833661404460001e-08 	 444
3.2375990786906027e-07 	 499
1.0073474545614859e-07 	 482
6.534345408588173e-08 	 500
1.0519395983465985e-05 	 499
3.5824661742036263e-07 	 419
8.364388409321249e-08 	 478
1.1724592726914212e-06 	 499
4.790144672971869e-06 	 488
5.343592307847099e-06 	 287
2.5028943580382486e-07 	 461
1.3515830357611301e-06 	 404
9.265423117362452e-08 	 450
2.9194130596792795e-05 	 491
2.2918267186496497e-07 	 499
7.250565814865556e-08 	 498
9.842585349583828e-08 	 499
9.694151588130558e-08 	 486
1.5481404681931653e-07 	 490
7.265038109788196e-07 	 500
6.922806548984987e-08 	 500
8.575499403809088e-08 	 495
8.748951230547449e-08 	 477
3.374196675920561e-06 	 495
8.326536199405558e-08 	 497
4.1424294405544e-07 	 500
9.513123460388876e-08 	 477
1.259445704233281e-07 	 487
7.016046801798459e-08 	 484
1.1496027304885852e-07 	 474
6.448530889387064e-08 	 478
8.25570432013457e-08 	 499
3.2352844251050284e-07 	 496
8.243991869064913e-08 	 492
1.39878098563268e-06 	 446
6.563774583245734e-05 	 500
8.5084836294611e-08 	 486
9.670690478653745e-08 	 486
1.1458213619138085e-07 	 495
2.217871293770572e-07 	 488
9.050406449407153e-08 	 493
7.940527218560949e-08 	 493
2.7990089002975294e-07 	 497
2.584809022175044e-06 	 500
3.414413753931023e-07 	 495
2.432823954920107e-07 	 500
9.245640888436769e-08 	 485
2.7842779094382872e-05 	 483
1.4158650691500394e-07 	 429
1.600117753885344e-07 	 490
7.770005846995119e-08 	 491
7.925651733521772e-08 	 480
5.658000321276256e-08 	 472
6.873737412847787e-08 	 464
8.149936435307612e-08 	 497
9.303351519605462e-08 	 463
8.001699086743896e-08 	 493
2.2303089457710988e-07 	 456
1.1038642568590547e-07 	 440
1.4670541776645133e-07 	 474
9.597630787125534e-08 	 491
6.996649457413003e-08 	 492
6.854470831658972e-07 	 478
1.1932668929481085e-07 	 490
2.8536949713930727e-07 	 492
3.840582090875354e-07 	 497
0.00016455152435383854 	 295
8.518575460361683e-08 	 485
7.603865905084604e-08 	 472
1.0080374662412159e-07 	 487
1.6365550679650148e-07 	 496
7.078350139273093e-08 	 498
7.001036405268398e-08 	 477
7.974455037868335e-08 	 488
1.9444279713057536e-07 	 491
2.9665060000243263e-07 	 457
1.4701748425232024e-07 	 480
9.572033834861169e-08 	 494
1.6756601293804442e-06 	 314
1.2245799244380312e-07 	 490
1.8707941330074913e-07 	 487
1.4347521580949236e-07 	 485
2.0228983742288492e-07 	 500
7.733047041141555e-08 	 489
8.230327312706838e-08 	 464
6.7565605250434796e-06 	 408
7.960220738631919e-05 	 141
2.3588293974082742e-07 	 493
1.0089465552881245e-07 	 491
7.855727803252172e-08 	 478
0.0006440420744395555 	 90
2.1265343661626268e-06 	 488
9.238117933207928e-08 	 498
1.267946764955926e-07 	 500
7.86362302576675e-08 	 500
1.2680480853856442e-06 	 480
1.5165492946952952e-07 	 496
3.068189145474527e-07 	 500
1.613735086179964e-07 	 500
9.293268608782019e-08 	 489
8.52843052137947e-08 	 444
9.448545819576195e-08 	 493
7.005278774811663e-05 	 166
1.0808938915848515e-07 	 497
7.166947218134639e-08 	 499
7.472137170203936e-08 	 498
1.0963230932458397e-06 	 497
5.887655745825232e-08 	 487
9.634975412464233e-08 	 497
5.741327740482469e-06 	 462
1.1906607348360176e-07 	 493
2.492990478493326e-07 	 494
0.00037527813434157096 	 112
1.1295563265763104e-07 	 477
9.162691687649699e-08 	 492
1.3281392038019933e-07 	 488
7.967456521683247e-08 	 490
0.0002824460898278617 	 235
7.757853117068901e-08 	 492
7.746180922202691e-08 	 443
4.757562765593404e-05 	 500
2.1623941488355182e-07 	 454
1.0335551235529796e-06 	 382
1.1588491743647125e-07 	 489
6.024978944845865e-07 	 487
7.032564148508378e-08 	 497
8.05104892271241e-08 	 490
4.961318351028306e-07 	 500
9.939417035404372e-08 	 414
1.7390358915357934e-07 	 490
3.5924810678778093e-07 	 432
7.224591834935289e-07 	 493
7.327304284415079e-08 	 428
2.1098108156809253e-07 	 500
7.977794158568075e-08 	 443
1.9524807007184151e-07 	 431
1.0313848757864808e-07 	 454
9.812567705885641e-08 	 431
1.2479380156875136e-07 	 499
6.990266413335517e-08 	 499
3.066330247205795e-05 	 423
5.316936550106596e-07 	 499
1.1431155089543681e-07 	 472
6.194259080625038e-08 	 495
1.7435118152147196e-07 	 500
2.2832113444537745e-07 	 390
3.147484722285117e-06 	 481
2.694395662731389e-07 	 496
8.450374988666221e-08 	 446
7.850956084657602e-08 	 471
7.602788558810197e-08 	 471
2.1253599726560217e-07 	 492
6.272560143417725e-08 	 471
1.3263398037259158e-07 	 499
2.7944167434405944e-07 	 500
2.1218398249146997e-05 	 199
2.2012231692119777e-07 	 500
6.534400121025312e-08 	 453
8.479368412209146e-08 	 481
7.911460629560485e-08 	 460
7.482438900799111e-08 	 496
9.30393195873664e-08 	 500
8.274688338046669e-08 	 476
6.823394834438657e-08 	 467
1.1011036679610299e-07 	 465
7.325951384352637e-08 	 473
9.358585349547084e-08 	 496
9.220140048755831e-08 	 493
1.6797660040703321e-07 	 498
1.395509296747417e-06 	 484
8.867520264560022e-08 	 482
6.691745173215093e-08 	 492
9.313356519869445e-08 	 426
1.1866227011558356e-07 	 474
0.0001325064138881559 	 353
7.035876443042534e-07 	 472
3.517202344454654e-07 	 456
4.190389557531942e-07 	 461
1.533856584150234e-07 	 500
7.65327446487367e-07 	 492
5.880515203036563e-07 	 500
1.5838297090880682e-06 	 477
9.876461579788973e-08 	 489
1.69228700541611e-05 	 408
9.970485470574129e-08 	 497
9.796429933288594e-08 	 490
0.0002005298149982876 	 257
6.149105586333399e-05 	 150
1.305059937475838e-07 	 500
1.0226950412295265e-07 	 483
8.193867449706847e-08 	 499
1.34414931812293e-07 	 492
7.677975089501584e-08 	 494
7.62922348184648e-08 	 470
8.569729675137506e-08 	 466
1.9353849317669699e-07 	 500
2.853962462665583e-07 	 484
1.0751087757438795e-07 	 481
4.191671250136971e-07 	 500
1.1034005954344342e-07 	 449
1.3070563484583045e-07 	 475
1.6362353576103172e-07 	 493
6.849994650118151e-08 	 451
6.69682359263677e-08 	 494
8.982902711851096e-08 	 498
1.540533672726611e-07 	 500
1.615822504845239e-05 	 480
1.0044889026984431e-07 	 500
8.217797004984018e-08 	 499
1.3733476918488298e-07 	 500
2.2577001919593744e-07 	 500
1.1228858305713035e-07 	 482
1.802115462491503e-07 	 449
9.723705802532387e-08 	 495
8.29816680511956e-08 	 473
7.865849352175808e-07 	 478
6.344985890926166e-08 	 444
1.9044167379116862e-07 	 499
1.288297560966235e-07 	 494
3.842445664340908e-07 	 491
6.232553632178531e-08 	 476
1.0155331063566255e-07 	 495
2.577912656058988e-07 	 500
9.622799907596302e-08 	 494
1.116649770604548e-07 	 495
5.142635625223772e-08 	 494
2.3151438268242406e-07 	 489
3.4830108106163347e-07 	 482
9.554348984551821e-07 	 497
7.491014503584728e-08 	 485
6.285087395539873e-08 	 489
1.5864314973284058e-07 	 500
1.4718140572796837e-07 	 500
5.8068981545281377e-08 	 492
1.4472591838544016e-07 	 500
7.519719468879745e-08 	 499
5.514813584852184e-07 	 482
7.49475574946399e-08 	 477
1.2036349164800248e-07 	 484
2.2295336098373327e-05 	 210
6.984473812231367e-08 	 498
6.335486517493381e-08 	 493
9.690162674363443e-08 	 492
1.6463022700583467e-07 	 493
1.0036689243245388e-07 	 495
6.884258796087294e-08 	 458
1.8670373425470288e-07 	 497
6.617887164711907e-08 	 486
1.039632372070128e-07 	 497
1.3329527411078073e-07 	 495
8.65357033433161e-08 	 480
8.483472209370934e-08 	 483
1.691134958639471e-07 	 496
1.9439565242505204e-06 	 491
1.214096553647732e-07 	 498
6.18114280242479e-08 	 455
1.0181649743703504e-06 	 495
6.75701959662334e-08 	 468
7.70022605858364e-08 	 475
6.548788851022038e-08 	 482
9.303790444145589e-08 	 497
8.069946179684281e-08 	 500
8.559719140871063e-08 	 499
1.4425368999795649e-06 	 499
8.993101076866188e-08 	 489
1.5843261980768305e-06 	 499
7.44280042717782e-08 	 465
1.0980199731574675e-07 	 493
8.148871183984503e-08 	 492
8.495691131852628e-08 	 476
7.213559998797814e-08 	 484
3.445454452062061e-07 	 498
1.171812701759365e-07 	 496
7.614794110708044e-07 	 470
2.614426973196229e-07 	 379
5.7343258968792996e-08 	 461
2.267610291714526e-07 	 498
3.847209253621302e-05 	 425
7.995360436863083e-08 	 497
1.229090760398333e-07 	 446
7.912567755648716e-08 	 483
8.383590560020488e-08 	 494
9.361415754698519e-08 	 500
7.710054642232563e-08 	 496
3.21350881015215e-07 	 499
9.63491288864156e-08 	 489
9.695947042666986e-08 	 450
2.2928201320488228e-07 	 461
7.23229491083157e-08 	 480
3.6263242351157673e-07 	 497
8.535415598858942e-07 	 496
7.044003293017361e-08 	 471
2.260121488872979e-07 	 498
6.410610564208684e-08 	 459
8.845831029304767e-08 	 432
7.161894373657305e-08 	 458
8.797714271023454e-08 	 497
6.236158777030712e-08 	 498
2.857200762659376e-07 	 500
8.10767700780228e-05 	 382
9.066579056395219e-08 	 451
6.617718622195895e-08 	 500
0.0007572690999391187 	 129
1.7968028412817025e-07 	 497
8.258534039039977e-08 	 500
6.919518035963105e-08 	 489
4.276837534779799e-07 	 492
6.75174687236458e-08 	 473
0.0001531303287135018 	 327
1.1410317730662175e-07 	 497
7.505491283012126e-08 	 492
